7	8	2483.908691	-1.810006	-2.660602	7.814261	1.376991
7	9	3130.422607	10.389723	-4.809626	1.275623	0.537291
7	10	3147.920898	-4.735732	-2.091442	7.348465	1.520234
7	11	4857.838379	-25.662481	-3.112344	-6.559591	3.908235
7	12	5203.740234	10.678347	-7.004539	14.241929	4.640895
7	13	5363.811035	-2.027319	-9.487101	-7.496628	3.520843
5	0	358.668884	-0.365024	0.668117	2.026525	-5.434145
7	14	5857.604004	-7.231297	-11.729962	12.007700	6.490726
5	1	366.368683	-1.771980	0.871480	2.209578	-5.830048
7	15	6628.624512	22.457176	-2.508045	74.703300	6.569066
5	2	469.890503	-5.150229	1.643573	2.053359	-7.845013
7	16	7959.235352	20.099951	10.911576	-43.937752	15.243754
5	3	759.659729	-46.111343	6.018430	-1.768648	-11.371384
7	17	7465.382324	-11.183928	30.844711	40.672985	9.544612
5	4	1257.048706	-10.878681	6.563890	0.483774	-11.336274
7	18	8093.616699	-6.622776	52.396156	57.715763	14.761527
5	5	1819.967407	-0.128386	4.547229	0.472231	-13.419109
7	19	8759.936523	-21.846447	46.309906	124.405457	25.288176
5	6	1785.088745	1.643197	3.952411	3.366217	-16.935179
7	20	9951.886719	39.125908	10.084543	38.679825	23.186871
5	7	2499.284180	-2.860435	5.868134	3.123340	-16.464870
7	21	10794.767578	96.351715	8.233383	-8.139042	34.512291
5	8	3048.590576	-2.451259	4.100642	-1.432579	-16.822311
7	22	13030.645508	230.292023	-13.320291	105.255249	54.224232
5	9	3782.106689	-15.799685	1.571643	2.127134	-16.697496
7	23	12456.062500	154.331451	-10.464934	55.545258	51.513054
